Potential Accident Level Encoded,Genre_Female,Genre_Male,Employee or Third Party_Employee,Employee or Third Party_Third Party,Employee or Third Party_Third Party (Remote),"Critical Risk_
Not applicable",Critical Risk_Bees,Critical Risk_Blocking and isolation of energies,Critical Risk_Burn,Critical Risk_Chemical substances,Critical Risk_Confined space,Critical Risk_Cut,Critical Risk_Electrical Shock,Critical Risk_Electrical installation,Critical Risk_Fall,Critical Risk_Fall prevention,Critical Risk_Fall prevention (same level),Critical Risk_Individual protection equipment,Critical Risk_Liquid Metal,Critical Risk_Machine Protection,Critical Risk_Manual Tools,Critical Risk_Others,Critical Risk_Plates,Critical Risk_Poll,Critical Risk_Power lock,Critical Risk_Pressed,Critical Risk_Pressurized Systems,Critical Risk_Pressurized Systems / Chemical Substances,Critical Risk_Projection,Critical Risk_Projection of fragments,Critical Risk_Projection/Burning,Critical Risk_Projection/Choco,Critical Risk_Projection/Manual Tools,Critical Risk_Suspended Loads,Critical Risk_Traffic,Critical Risk_Vehicles and Mobile Equipment,Critical Risk_Venomous Animals,Critical Risk_remains of choco,Month_April,Month_August,Month_December,Month_February,Month_January,Month_July,Month_June,Month_March,Month_May,Month_November,Month_October,Month_September,Cleaned_Description
2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,preparation office cleaning activity employee use stair rail contact clamp lock signaling board
1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,activity package cylindrical piece easel employee carry piece designate place finger press metal piece move
3,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,injure collaborator colleague want rim scoop tire strength throw rim floor roll instant eyelash hit fifth finger right hand ring produce injury
3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,average am operator remove clean accessory mobile channel line support leave hand rail motion moment crush 2nd finger leave hand occur injury occur collaborator refer medical care
5,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,circumstance worker clean use absorbent cloth oil residue right edge axs compressor bonnet open function rag fall inside ompressor attempt remove it hook fan propeller pull worker leave hand propeller cause injury
1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,perform carpentry work collaborator hit second finger leave hand hammer hold right hand cause bruise height nail evaluation carry medical center unit final diagnosis contusion finger
3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,prepare mount polypropylene tubing employee pull pickup truck position place press finger tube concrete wall
4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,maintenance peristaltic pump 02bp0166 change internal hose rupture tubing reserve pump 02bp0167 rupture start operate designing solution heat employee reach left forearm cause irritation skin
4,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,maintenance peristaltic pump 02bp0166 change internal hose rupture tubing reserve pump 02bp0167 disrupt start operate designing solution heat employee reach left forearm cause burn
5,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,nv south mechanic loosens bolt intermediate cardan protector dumper protector release imprison finger leave hand connector hydraulic steering cylinder position
1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,pm perform magnetometric gps collaborator bump field hat branch attack maribondo bitten ear shoulder continued activity feel pain swelling
2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,average office ajani prepare store folder warehouse place come iglu go step diagonally sit leave foot edge second step cause foot bend leave inward stabilize quickly avoid fall ground
3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,moment extract bolt chuck rotation unit vsd instant hit rope 6lbs base support bolt fragment metal structure project impact face mechanic describe injury
3,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,paint pumping pipe complete person involve involuntarily touch face hand with glove paint clean make use dry industrial cloth begin rub face period time second continuously finally paint face clean friction generate describe injury
4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,conclusion unload ore amp plate pit driver notice stretch support mesh stuck hopper hatch driver get equipment with hopper lift remove hand mesh generating force fine particle rock fall impregnated eye injure time incident injure person measure glass surcharge
4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,mr put tool hopper truck park cruise level ob2b mining operation van arrive drive engineer park truck approximately meter having place safety block go request datum drill later assistant simba open gate dropping bit hopper truck untimely vehicle move forward pin mechanic right leg
3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,transport piece wood aid wheelbarrow employee feel prick right leg moment stop activity remove legging shake pant notice small scorpion
4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,mining cycle chimney start drill work anchor lane alimak system collaborator squat pick manual tool platform moment jackleg team lose position project collaborator generating injury
3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,support process circumstance assistant perform cut transverse length mesh mesh generate movement operator hit face cause described injury
1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,pm assist gps magnetometric collaborator bump field hat branch attack maribondo moth go eye use sunglass attack region prevent insect move face getting catch ear field hat make helper bite ear allergic marimbondo bite soon activity immediately paralyze drove car accident take medicine antiallergic situation work indicate doctor avoid swell responsible project field mapping activity call radio immediately assistant feel good take emergency hospital lavra sul consult doctor take antiallergic release
3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,moment staff impromec company head pique support shotcrete casting job electrician identify lane water road right leg enter gutter depth cause injury service litorina paralyze entrance personnel
4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,employee descend ladder inspection milling cyclone give access floor mill platform iscmg26 floor give way fall height approximately meter meter there material ore platform decrease height fall impact
4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,area ​​lloclla meter substation nro circumstance worker prepare pick rope floor fragment rock slide slope hill fragment diameter approximately impact face worker produce aforementioned injury
4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,perform clean activity area near tc grinding employee handle block triangular shape rock measure 53 cm 42 cm 12 cm movement lose balance fall rock thumb leave hand injure he
1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,carry refractory brick chop activity order place support bus bar section particle detach hit assistant right arm meter away work area provoke wound arm treat medical center return usual duty
1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,soil sample region employee danillo silva attack bee test rush away place employee take bite chin chest neck hand glove employee take bite hand glove head employee danillo take bite leave arm uniform sketch allergy swell ste site activity stop evaluate site verifying test remain line leave site
1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,soil sample region employee danillo silva attack bee test rush away place employee take bite chin chest neck hand glove employee take bite hand glove head employee danillo take bite leave arm uniform sketch allergy swell ste site activity stop evaluate site verifying test remain line leave site
1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,soil sample region employee danillo silva attack bee test rush away place employee take bite chin chest neck hand glove employee take bite hand glove head employee danillo take bite leave arm uniform sketch allergy swell ste site activity stop evaluate site verifying test remain line leave site
5,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,employee hitchhike cep truck equipment cross central canterio track catch key wheel loader operator stop opposite direction return truck hit arm leave loader tire travel road pass cep right
3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,approx collaborator mr sampler prepare change remove bucket pulp sample plant courier slip fall ground support right hand generating lesion describe
1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,pm perform mag activity employee move acquisition line come small drainage approximately 40 cm wide small gap traverse drainage employee rest right foot ravine come rest cause right ankle twist soon twist activity paralyze employee take local hospital xray take examination physician injury find small swelling release normal activity
5,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,level before f6 m license plate go level surface pilot try locate radio answer concrete plant distract crash vehicle leave gable vehicle turn right side happen copilot hit right hand fragment break glass window right vehicle
5,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,scoop head rpa cutoff point cro south unload visualize truck park light engine ignite inside thrust scoop find accumulate dismount operator stop scoop get tell driver truck leave find decide look driver cro south find it return scoop meter visualize light lamp shine direction gable approach find deceased lie scoop proceed immediate notice supervisory shift control center emergency center
3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,employee perform maintenance filter press filtration area grs dismantle clamp turn motion contact burr tip screw expose cause cut glove wound 3rd quirodactilo left hand
4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,nv chamber accumulation aggregate worker cast shotcrete crown work pm perceive discomfort fog face decide choose use safety glass comfort continue throw shotcrete pm suffer projection shotcrete rebound particle leave eye
1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,team vms project perform soil collection xixás target members team move collection point another mr ahead team sting near collection point surprised swarm bee inside play near ground visibility wood hiss noise pass stump attack bee ste left arm uniform prick lip screen rip tangle branch escape
1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,team vms project perform soil collection xixás target members team move collection point another mr ahead team sting near collection point surprised swarm bee inside play near ground visibility wood hiss noise pass stump attack bee ste left arm uniform prick lip screen rip tangle branch escape
4,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,preparation solubilization activity sample chapel maid move vial nitric acid detach doser cause projection region face upper limb
5,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,activity change conveyor belt 11b feed primary mill no mechanic enter discharge chute m clean material time automatic sampler inside chute activate trap mechanic height chest time accident mechanic work area
5,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,approximately hour change cable z power cell lock cabinet z014 transformer loud noise follow oscillation electrical system moment collaborator company eissa find floor head inside adjoining cell z cabinet block assign work having receive electric shock
5,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,mixer ecm incimmet sa move positive south ramp direction surface unicon concrete plant height before operator observe untimely light engine off control control respond equipment start reverse meter operator jump cabin meter team hit right gable turn leave area circumstance event presence personnel equipment affect
1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,technician magnetometric survey step thorn reaction immediately retreat lose balance magnetometer antenna break
4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,employee report assist maintenance activity tower electrolysis step grp grid polymer floor move cause fall event take place stage displacement fall floor span receive effort employee fall 60 m grp floor gutter floor support structure employee fall low level 35 m grp floor
3,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,employee report supervise activity ustulation near ball projection hot humped dust upper floor reach cervical neck region cause degree burn
4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,employee perform task hoisting bigbag contain waelz oxide perform hoisting employee suffer lowvoltage electric shock contact hoist attach handle bigbag it
3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,employee move structure post come step false suffering twisting leave ankle
1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,30hs current sediment activity collaborator take bee ste neck screen bee enter screen sting team decide leave workplace presence bee collaborator reaction continue work normally
2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,industrial cleaning worker cristian perform clean activity gutter strike wall same remove solid solution form moment operator hand slide impact edge gutter cause blow little finger leave hand
4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,level formerly level hydraulic filling personnel perform installation diameter hdpe pipe ventilation chimney help yard scooptram hold push end pipe pipe meter length moment pipe get stuck edge chimney cause pipe form arc height injure worker be signal light lamp operator scooptram stop try retire line fire worker lose balance light contact pipe cause fall level
2,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,employee perform paint floor fuel tank area need clean pour waterthinn floor bucket slip hand mixture project leave shoulder low lip cause redness burn
1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,execution soil sample task potion area pm open machete bite wasp right hand time incident epi needed activity employee evaluate technician find mild localize swelling wound employee report feel pain continue activity
4,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,tower old disabled deenergize dismantle locate city pasco profile base tower previously disassemble cut oxyfuel equipment be proingcom security supervisor foreman outside fence area supervise activity indicate stoppage activity evacuation refuge orange alert indicate detector storm evacuation employee inside fence area loud sound hear provoke fright cause staff throw floor inside area proceed leave work area mean ladder apparently loud sound correspond electrical discharge cable guard pass old tower
4,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,tower old disabled deenergize disassemble locate city pasco cut profile base tower previously disassemble carry out oxyfuel equipment be safety supervisor proingcom foreman external fence area supervise activity indicate paralysis activity evacuation refuge orange alert indicate detector storm evacuation employee inside fence area loud sound hear provoke scare cause staff throw floor area proceed leave work area mean staircase apparently loud sound correspond electrical discharge cable guard pass old tower
2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,end concrete activity employee turn concrete rolling handle return equipment warehouse bump tip mangote inferior lip cause hematoma
2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,mark management point supervision breeder enter work carry ventilation inspection surveying work stop turn fan proceed air flow measurement fan turn pressure break fasten point toe sleeve fall floor generate chicoteo gable gable product chicoteo fragment aggregate shocrete project face injure person produce injury
1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,execution service opening prick future work ip employee line equipment sting wasp right portion neck beetle small size see employee bite cause employee shock insect manifest employee ppe require activity develop bite occur collar shirt face shield technician responsible performing work evaluate ste and injure employee find localized swell allergy need paralyze activity follow normally
3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,moment mr carry inspection cut block level ob6a loading platform realize instant observe drill positive radial one cover shotcreteado hear noise upper pit detachment bank center pit mr go leave work metatarsal boot make contact rock floor cause lose balance stumble gable
4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,employee lima silva composing team open bite survey ip team consist mine technician assistant move bite touch left foot stump tucum ground cover dry leave vegetation near drainage feel thorn pierce foot tell mining technician happen teammate remove thorn pierce boot removal spine foot wash verify injury event technician wax activity return city porangatu go necessary employee health unit
2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,approx pm mr time visual inspection scaffolding suffer slight blow level right ear metallic extension chute conveyor chain
1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,execution soil sample task potion area pablo move bite bite right elbow wasp sleeve uniform time incident ppe need activity employee evaluate team find mild injury localize swell employee report feel pain continue activity
5,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,activity sanitation slaughter choco scaller local underground mine level upper jka operator perform sanitation rock block roof hit equipment accident victim promptly rescue unit emergency brigade transport outpatient clinic receive care transfer municipal paracatu
4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,perform clean material mineral accumulate steel plate concrete base rest show photograph steel plate thickness in order complete cleaning worker decide weld steel plate support eyelet type end fix point fasten pin helical support way lift plate help key remove accumulate material instant pull chain tecla injure left hand rest concrete wall the line fire product tension exert tecle helical bolt break chain lash index finger generate injury time accident accident victim epps include glove
5,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,circumstance mr 2nd enter interior pocket level before activate compress air gun instal low structure nozzle communicate air lung internal pocket project violent flow air blow leave leg worker generate stun noise produce
2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,employee report perform routine activity foundry area necessary fit zamac ingot package point ingot slip hit right foot cause pain safety footwear wear employee steel toe metatarsal protector
3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,employee lever remove seal ring tire wheel loader lhd lever come release fulcrum ring press leave ring finger loader shell cause traumatism tip say finger
2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,employee report perform routine activity area ​​electrolysis when try position cathode sheet easel hit sleeve cause cut superficially leave hand
2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,employee engage adjust metallic shape tether strike shape tether cable hit lifeline project hand metal structure shape cause superficial injury ring finger right hand
4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,circumstance staff perform rhyme caving hw pipe suspend approximately floor assistant place stilson key no pipe fit pipe height base rod holder operator operate slide back cause pipe slide cause tip fourth finger assistant right hand catch stilson key base rod holder time event collaborator epps
5,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,employee márcio sérgio perform pump pipe clearing activity fz1 removal suction spool flange bolt projection pulp cause injury
5,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,employee márcio sérgio perform pump pipe clearing activity fz1 removal suction spool flange bolt projection pulp cause injury
5,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,perform shotcrete cast resane cruise nv pm approximately operator place left equipment start release cubic meter time decide paralyze task minute leak water roof box allow adhesion shotcrete rock set restart shotcrete launch operator leave move right equipment assistant operator mixkret pumping go verify happen return realize operator not assume fall chimney leave job ask help immediately emergency response brigade medical service activate verify death collaborator accident investigation begin
3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,maid handle pipette sample preparation chemical analysis try place threeway pear pipette come break cause superficial cut right hand
4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,area ​​machine tool mechanic injure operating bench drill drill metal jacket line install skip moment accompany mechanic manipulate jacket direct maneuver right drill mr tell stop drill verify depth drill lift pull iron verifie fine communicate restart drill hole moment victim apparent reason crosse leave arm drill catch drill work clothe cause injury describe
1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,employee pass corner door see virdro slight swell frontal region closing glass door
1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,activity maintenance scaller breaker arm extension cylinder local underground level removal cylinder scaller arm releasing fix pin cylinder come down bump tool press hand tool structure equipment
4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,hour end concentrate truck clean driver instruct close gate moment mr vehicle report have injury leave hand transfer medical center attention later evacuation clinic
2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,mechanic duty section antonio observe activity withdrawal check pom d071 moment impact pulp line discharge stick cause irritation right neck ear mechanic refer medical center evaluation
